DateTime,0,1,2,3,4,5
2012-01-03 10:00:00,0.0856882434921108,0.0856882434921108,0.0910777835846896,0.15558894529889,0.0164408192723109,0.0164408192723109
2012-01-03 11:00:00,0.115521253297496,0.115521253297496,0.076868996067891,0.125647055895675,0.0252600666965307,0.0252600666965307
2012-01-03 12:00:00,0.076923435866806,0.076923435866806,0.0849805261062167,0.0906422651933701,0.0161141804788213,0.0161141804788213
2012-01-03 13:00:00,0.0730582101438455,0.0730582101438455,0.0774678338559553,0.174098476929969,0.0163319396744811,0.0163319396744811
2012-01-03 14:00:00,0.0675053506545219,0.0675053506545219,0.139801403613558,0.242583743964959,0.0105068811905828,0.0105068811905828
2012-01-03 15:00:00,0.0390877756209247,0.0390877756209247,0.0415920063710118,0.0709894977850778,0.0075126922502613,0.0075126922502613
2012-01-03 16:00:00,0.0095814046090289,0.0095814046090289,0.0102346821960081,0.0174207356527798,0.0018509531631078,0.0018509531631078
2012-01-03 17:00:00,6.29460174953959E-05,6.29460174953959E-05,0.0001139833289781,0.0002084023552212,0.0003249891026134,0.0003249891026134
2012-01-03 18:00:00,9.69708918172316E-05,9.69708918172316E-05,0.0003521574492309,0.0006064933847867,0.0005394489165207,0.0005394489165207
2012-01-03 19:00:00,0,0,0,0,0,0
2012-01-03 20:00:00,0,0,0,0,0,0
2012-01-03 21:00:00,0,0,0,0,0,0
2012-01-03 22:00:00,0,0,0,0,0,0
2012-01-03 23:00:00,0,0,0,0,0,0
2012-01-04 00:00:00,0,0,0,0,0,0
2012-01-04 01:00:00,0,0,0,0,0,0
2012-01-04 02:00:00,0,0,0,0,0,0
2012-01-04 03:00:00,0,0,0,0,0,0
2012-01-04 04:00:00,0,0,0,0,0,0
2012-01-04 05:00:00,0,0,0,0,0,0
2012-01-04 06:00:00,0,0,0,0,0,0
2012-01-04 07:00:00,0,0,0,0,0,0
2012-01-04 08:00:00,0,0,0,0,0,0
2012-01-04 09:00:00,0.0172029764571201,0.0172029764571201,0.0049540217012592,0.0088736872231347,0.0037563461251306,0.0037563461251306
2012-01-04 10:00:00,0.0112690383753919,0.0112690383753919,0.0119767557612861,0.0204693643920163,0.0021775919565974,0.0021775919565974
2012-01-04 11:00:00,0.0307040465880244,0.0307040465880244,0.0326094395500472,0.0557463540888955,0.0058794982828131,0.0058794982828131
2012-01-04 12:00:00,0.0400132522024787,0.0400132522024787,0.0425174829525658,0.0726226917525259,0.0076760116470061,0.0076760116470061
2012-01-04 13:00:00,0.0494857772136777,0.0494857772136777,0.0554197152954058,0.100604748394804,0.0084381688318152,0.0084381688318152
2012-01-04 14:00:00,0.0436607187297794,0.0436607187297794,0.0381078592404559,0.0537320815290428,0.0077848912448359,0.0077848912448359
2012-01-04 15:00:00,0.0800265044049574,0.0800265044049574,0.0271654596585535,0.0632590463391568,0.0158964212831616,0.0158964212831616
2012-01-04 16:00:00,0.0123578343536907,0.0123578343536907,0.0107246403862425,0.02161260016923,0.0023409113533422,0.0023409113533422
2012-01-04 17:00:00,0.001232319084529,0.001232319084529,5.94650111224695E-05,0.0001616443260089,0.0003134412664799,0.0003134412664799
2012-01-04 18:00:00,0.0021726428839688,0.0021726428839688,6.95154355375346E-05,0.0001582941845372,0.0005048054081203,0.0005048054081203
2012-01-04 19:00:00,0,0,0,0,0,0
2012-01-04 20:00:00,0,0,0,0,0,0
2012-01-04 21:00:00,0,0,0,0,0,0
2012-01-04 22:00:00,0,0,0,0,0,0
2012-01-04 23:00:00,0,0,0,0,0,0
2012-01-05 00:00:00,0,0,0,0,0,0
2012-01-05 01:00:00,0,0,0,0,0,0
2012-01-05 02:00:00,0,0,0,0,0,0
2012-01-05 03:00:00,0,0,0,0,0,0
2012-01-05 04:00:00,0,0,0,0,0,0
2012-01-05 05:00:00,0,0,0,0,0,0
2012-01-05 06:00:00,0,0,0,0,0,0
2012-01-05 07:00:00,0,0,0,0,0,0
2012-01-05 08:00:00,0,0,0,0,0,0
2012-01-05 09:00:00,0.0162774998755661,0.0162774998755661,0.0044096237121098,0.0153520232940122,0.003375267532726,0.003375267532726
2012-01-05 10:00:00,0.070880618187248,0.070880618187248,0.0704450997959285,0.146497498880095,0.0130111119406699,0.0130111119406699
2012-01-05 11:00:00,0.118134363645413,0.118134363645413,0.0721327335622915,0.157004380070678,0.0246067891095515,0.0246067891095515
2012-01-05 12:00:00,0.126899171270718,0.126899171270718,0.0911866631825195,0.198324187447115,0.0241168309193171,0.0241168309193171
2012-01-05 13:00:00,0.0446406351102483,0.0446406351102483,0.0722416131601214,0.124013861928227,0.0076760116470061,0.0076760116470061
2012-01-05 14:00:00,0.114650216514857,0.114650216514857,0.121890709770544,0.208177791050719,0.0219936787616345,0.0219936787616345
2012-01-05 15:00:00,0.0658177168881588,0.0658177168881588,0.070009581404609,0.119549798417202,0.0126300333482653,0.0126300333482653
2012-01-05 16:00:00,0.0170396570603752,0.0170396570603752,0.018128453038674,0.0309762455825991,0.0032663879348962,0.0032663879348962
2012-01-05 17:00:00,7.48547235080384E-05,7.48547235080384E-05,0.003052816416076,0.005117341098004,0.0005360226354701,0.0005360226354701
2012-01-05 18:00:00,0.0001565144218804,0.0001565144218804,0.0029523121719254,0.0047907023045144,0.0005192719281117,0.0005192719281117
2012-01-05 19:00:00,0,0,0,0,0,0
2012-01-05 20:00:00,0,0,0,0,0,0
2012-01-05 21:00:00,0,0,0,0,0,0
2012-01-05 22:00:00,0,0,0,0,0,0
2012-01-05 23:00:00,0,0,0,0,0,0
2012-01-06 00:00:00,0,0,0,0,0,0
2012-01-06 01:00:00,0,0,0,0,0,0
2012-01-06 02:00:00,0,0,0,0,0,0
2012-01-06 03:00:00,0,0,0,0,0,0
2012-01-06 04:00:00,0,0,0,0,0,0
2012-01-06 05:00:00,0,0,0,0,0,0
2012-01-06 06:00:00,0,0,0,0,0,0
2012-01-06 07:00:00,0,0,0,0,0,0
2012-01-06 08:00:00,0,0,0,0,0,0
2012-01-06 09:00:00,0.0039741053207904,0.0039741053207904,0.0041918645164501,0.0071860534567716,0.0007621571848091,0.0007621571848091
2012-01-06 10:00:00,0.0362024662784331,0.0362024662784331,0.0384889378328604,0.0657632770892439,0.006913854462197,0.006913854462197
2012-01-06 11:00:00,0.0693018640187148,0.0693018640187148,0.0737114877308247,0.125864815091334,0.0132833109352446,0.0132833109352446
2012-01-06 12:00:00,0.0792643472201483,0.0792643472201483,0.0920576999651585,0.175078393310437,0.0136643895276491,0.0136643895276491
2012-01-06 13:00:00,0.0768145562689761,0.0768145562689761,0.103816696530785,0.188198384848937,0.0135555099298193,0.0135555099298193
2012-01-06 14:00:00,0.0558007938878104,0.0558007938878104,0.0668520730675426,0.1038711363297,0.0123578343536907,0.0123578343536907
2012-01-06 15:00:00,0.0342426335174953,0.0342426335174953,0.0301052087999601,0.0405032103927131,0.0073493728535164,0.0073493728535164
2012-01-06 16:00:00,0.0001088795978298,0.0001088795978298,0.0088192474242197,0.0039196655218754,0.0020687123587676,0.0020687123587676
2012-01-06 17:00:00,6.78403648016904E-05,6.78403648016904E-05,0.0002177591956597,0.0003975755011666,0.0001088795978298,0.0001088795978298
2012-01-06 18:00:00,0.0001214426283487,0.0001214426283487,0.0002177591956597,0.0007572081121804,0.0001088795978298,0.0001088795978298
2012-01-06 19:00:00,0,0,0,0,0,0
2012-01-06 20:00:00,0,0,0,0,0,0
2012-01-06 21:00:00,0,0,0,0,0,0
2012-01-06 22:00:00,0,0,0,0,0,0
2012-01-06 23:00:00,0,0,0,0,0,0
2012-01-07 00:00:00,0,0,0,0,0,0
2012-01-07 01:00:00,0,0,0,0,0,0
2012-01-07 02:00:00,0,0,0,0,0,0
2012-01-07 03:00:00,0,0,0,0,0,0
2012-01-07 04:00:00,0,0,0,0,0,0
2012-01-07 05:00:00,0,0,0,0,0,0
2012-01-07 06:00:00,0,0,0,0,0,0
2012-01-07 07:00:00,0,0,0,0,0,0
2012-01-07 08:00:00,0,0,0,0,0,0
2012-01-07 09:00:00,0.0009254765815539,0.0009254765815539,0.0045185033099397,0.0061516972773878,0.0001088795978298,0.0001088795978298
2012-01-07 10:00:00,0.0381622990393708,0.0381622990393708,0.0445317555124184,0.0892268304215817,0.0059339380817281,0.0059339380817281
2012-01-07 11:00:00,0.079482106415808,0.079482106415808,0.15602446369021,0.277316335672689,0.0133921905330745,0.0133921905330745
2012-01-07 12:00:00,0.137079413667811,0.137079413667811,0.145789781494201,0.249007640236922,0.0262944228759145,0.0262944228759145
2012-01-07 13:00:00,0.162339480364342,0.162339480364342,0.17268304215818,0.294845950923299,0.0311395649793439,0.0311395649793439
2012-01-07 14:00:00,0.167239062266687,0.167239062266687,0.177800383256184,0.303665198347519,0.0320650415608979,0.0320650415608979
2012-01-07 15:00:00,0.0974472400577372,0.0974472400577372,0.10365337713404,0.177038226071375,0.0186728510278233,0.0186728510278233
2012-01-07 16:00:00,0.0289619730227464,0.0289619730227464,0.0308129261858543,0.0526432855507441,0.0055528594893235,0.0055528594893235
2012-01-07 17:00:00,0.0003223181745281,0.0003223181745281,0.0012674265684883,0.0034841471305559,0.0001173858164103,0.0001173858164103
2012-01-07 18:00:00,0.0003050356986821,0.0003050356986821,0.0011891693575481,0.0032663879348962,0.0001514106907321,0.0001514106907321
2012-01-07 19:00:00,0,0,0,0,0,0
2012-01-07 20:00:00,0,0,0,0,0,0
2012-01-07 21:00:00,0,0,0,0,0,0
2012-01-07 22:00:00,0,0,0,0,0,0
2012-01-07 23:00:00,0,0,0,0,0,0
2012-01-08 00:00:00,0,0,0,0,0,0
2012-01-08 01:00:00,0,0,0,0,0,0
2012-01-08 02:00:00,0,0,0,0,0,0
2012-01-08 03:00:00,0,0,0,0,0,0
2012-01-08 04:00:00,0,0,0,0,0,0
2012-01-08 05:00:00,0,0,0,0,0,0
2012-01-08 06:00:00,0,0,0,0,0,0
2012-01-08 07:00:00,0,0,0,0,0,0
2012-01-08 08:00:00,0,0,0,0,0,0
2012-01-08 09:00:00,0.0141543477178836,0.0141543477178836,0.0150253845005226,0.0256955850878502,0.0027219899457468,0.0027219899457468
2012-01-08 10:00:00,0.0387611368274351,0.0387611368274351,0.0412109277786073,0.0703906599970135,0.0074582524513463,0.0074582524513463
2012-01-08 11:00:00,0.0537865213279577,0.0537865213279577,0.0427896819471405,0.078611069633169,0.0088736872231347,0.0088736872231347
2012-01-08 12:00:00,0.0684308272360758,0.0684308272360758,0.0897712284107311,0.127008050868548,0.0126300333482653,0.0126300333482653
2012-01-08 13:00:00,0.0845450077148972,0.0845450077148972,0.108770718232044,0.170940968592902,0.0149709447016076,0.0149709447016076
2012-01-08 14:00:00,0.0954874072967995,0.0954874072967995,0.110567231596237,0.180304614006271,0.0156786620875018,0.0156786620875018
2012-01-08 15:00:00,0.0611903339803892,0.0611903339803892,0.0687030262306505,0.115575693096411,0.0118134363645413,0.0118134363645413
2012-01-08 16:00:00,0.0013609949728734,0.0013609949728734,0.0087103678263899,0.0160053008809914,0.0026947700462893,0.0026947700462893
2012-01-08 17:00:00,0.001687633766363,0.001687633766363,0.0009186716066895,0.0012359535597406,0.000278899277518,0.000278899277518
2012-01-08 18:00:00,0.0019053929620227,0.0019053929620227,0.000891451707232,0.0011713062985291,0.0003057004092915,0.0003057004092915
2012-01-08 19:00:00,0,0,0,0,0,0
2012-01-08 20:00:00,0,0,0,0,0,0
2012-01-08 21:00:00,0,0,0,0,0,0
2012-01-08 22:00:00,0,0,0,0,0,0
2012-01-08 23:00:00,0,0,0,0,0,0
2012-01-09 00:00:00,0,0,0,0,0,0
2012-01-09 01:00:00,0,0,0,0,0,0
2012-01-09 02:00:00,0,0,0,0,0,0
2012-01-09 03:00:00,0,0,0,0,0,0
2012-01-09 04:00:00,0,0,0,0,0,0
2012-01-09 05:00:00,0,0,0,0,0,0
2012-01-09 06:00:00,0,0,0,0,0,0
2012-01-09 07:00:00,0,0,0,0,0,0
2012-01-09 08:00:00,0,0,0,0,0,0
2012-01-09 09:00:00,0.005171780896919,0.005171780896919,0.0107246403862425,0.0187817306256532,0.0007077173858941,0.0007077173858941
2012-01-09 10:00:00,0.0521533273605096,0.0521533273605096,0.042299723756906,0.0848716465083868,0.0108879597829874,0.0108879597829874
2012-01-09 11:00:00,0.0331538375391966,0.0331538375391966,0.0641300831217958,0.0848172067094718,0.0058794982828131,0.0058794982828131
2012-01-09 12:00:00,0.127225810064208,0.127225810064208,0.135337340102533,0.231042506594993,0.0243890299138917,0.0243890299138917
2012-01-09 13:00:00,0.118896520830222,0.118896520830222,0.126463652879399,0.21590824249664,0.0228102757453586,0.0228102757453586
2012-01-09 14:00:00,0.0830206933452789,0.0830206933452789,0.0883013538400278,0.150798242994376,0.0158964212831616,0.0158964212831616
2012-01-09 15:00:00,0.0443139963167587,0.0443139963167587,0.0470904260614205,0.0804620227962769,0.0084926086307301,0.0084926086307301
2012-01-09 16:00:00,0.016386379473396,0.016386379473396,0.0322828007565576,0.0501934945995719,0.0022864715544273,0.0022864715544273
2012-01-09 17:00:00,0.0001088795978298,0.0001088795978298,0.0002696066231977,0.0004847734474806,0.0003777284509328,0.0003777284509328
2012-01-09 18:00:00,0.0001088795978298,0.0001088795978298,0.0002592371376901,0.0004640344764654,0.0003710281679894,0.0003710281679894
2012-01-09 19:00:00,0,0,0,0,0,0
2012-01-09 20:00:00,0,0,0,0,0,0
2012-01-09 21:00:00,0,0,0,0,0,0
2012-01-09 22:00:00,0,0,0,0,0,0
2012-01-09 23:00:00,0,0,0,0,0,0
2012-01-10 00:00:00,0,0,0,0,0,0
2012-01-10 01:00:00,0,0,0,0,0,0
2012-01-10 02:00:00,0,0,0,0,0,0
2012-01-10 03:00:00,0,0,0,0,0,0
2012-01-10 04:00:00,0,0,0,0,0,0
2012-01-10 05:00:00,0,0,0,0,0,0
2012-01-10 06:00:00,0,0,0,0,0,0
2012-01-10 07:00:00,0,0,0,0,0,0
2012-01-10 08:00:00,0,0,0,0,0,0
2012-01-10 09:00:00,0.0041374247175352,0.0041374247175352,0.0043551839131949,0.0074582524513463,0.0007621571848091,0.0007621571848091
2012-01-10 10:00:00,0.0417008859688417,0.0417008859688417,0.0520988875615947,0.0773589542581255,0.0074038126524314,0.0074038126524314
2012-01-10 11:00:00,0.0705539793937583,0.0705539793937583,0.127606888656612,0.18612967249017,0.0126300333482653,0.0126300333482653
2012-01-10 12:00:00,0.0801898238017022,0.0801898238017022,0.152703635956398,0.185040876511871,0.0139365885222238,0.0139365885222238
2012-01-10 13:00:00,0.0929287367477975,0.0929287367477975,0.191628092180578,0.294682631526554,0.015515342690757,0.015515342690757
2012-01-10 14:00:00,0.0519355681648499,0.0519355681648499,0.0911322233836045,0.123741662933652,0.009472525011199,0.009472525011199
2012-01-10 15:00:00,0.0398499328057339,0.0398499328057339,0.0317928425663232,0.0657088372903289,0.0084926086307301,0.0084926086307301
2012-01-10 16:00:00,0.0060972574784729,0.0060972574784729,0.0098536036036036,0.0119767557612861,0.0010343561793838,0.0010343561793838
2012-01-10 17:00:00,0.0007570534536608,0.0007570534536608,0.0004661407782091,0.000130995766139,0.0002278096200748,0.0002278096200748
2012-01-10 18:00:00,0.0007366385290677,0.0007366385290677,0.0005886303257677,0.0004372196350355,0.000268011317735,0.000268011317735
2012-01-10 19:00:00,0,0,0,0,0,0
2012-01-10 20:00:00,0,0,0,0,0,0
2012-01-10 21:00:00,0,0,0,0,0,0
2012-01-10 22:00:00,0,0,0,0,0,0
2012-01-10 23:00:00,0,0,0,0,0,0
2012-01-11 00:00:00,0,0,0,0,0,0
2012-01-11 01:00:00,0,0,0,0,0,0
2012-01-11 02:00:00,0,0,0,0,0,0
2012-01-11 03:00:00,0,0,0,0,0,0
2012-01-11 04:00:00,0,0,0,0,0,0
2012-01-11 05:00:00,0,0,0,0,0,0
2012-01-11 06:00:00,0,0,0,0,0,0
2012-01-11 07:00:00,0,0,0,0,0,0
2012-01-11 08:00:00,0,0,0,0,0,0
2012-01-11 09:00:00,0.006859414663282,0.006859414663282,0.0107246403862425,0.0196527674082922,0.0008710367826389,0.0008710367826389
2012-01-11 10:00:00,0.0575973072520033,0.0575973072520033,0.0462738290776964,0.117208887063859,0.0106702005873276,0.0106702005873276
2012-01-11 11:00:00,0.0631501667413269,0.0631501667413269,0.127008050868548,0.19451340152307,0.011214598576477,0.011214598576477
2012-01-11 12:00:00,0.0867770394704096,0.0867770394704096,0.19924966402867,0.30203200438007,0.0127389129460952,0.0127389129460952
2012-01-11 13:00:00,0.132234271564382,0.132234271564382,0.140618000597282,0.240133953013787,0.0253689462943606,0.0253689462943606
2012-01-11 14:00:00,0.101312465780698,0.101312465780698,0.107790801851575,0.184006520332487,0.0194350082126325,0.0194350082126325
2012-01-11 15:00:00,0.0626057687521775,0.0626057687521775,0.066579874072968,0.113670300134389,0.0119767557612861,0.0119767557612861
2012-01-11 16:00:00,0.0200882857996117,0.0200882857996117,0.0213948409735702,0.0365291050719227,0.0038652257229605,0.0038652257229605
2012-01-11 17:00:00,0.0001088795978298,0.0001088795978298,0.0001624552729525,0.0002713348707823,0.0002211093371314,0.0002211093371314
2012-01-11 18:00:00,0.0001088795978298,0.0001088795978298,0.0001589987777833,0.0002678783756131,0.0002278096200748,0.0002278096200748
2012-01-11 19:00:00,0,0,0,0,0,0
2012-01-11 20:00:00,0,0,0,0,0,0
2012-01-11 21:00:00,0,0,0,0,0,0
2012-01-11 22:00:00,0,0,0,0,0,0
2012-01-11 23:00:00,0,0,0,0,0,0
2012-01-12 00:00:00,0,0,0,0,0,0
2012-01-12 01:00:00,0,0,0,0,0,0
2012-01-12 02:00:00,0,0,0,0,0,0
2012-01-12 03:00:00,0,0,0,0,0,0
2012-01-12 04:00:00,0,0,0,0,0,0
2012-01-12 05:00:00,0,0,0,0,0,0
2012-01-12 06:00:00,0,0,0,0,0,0
2012-01-12 07:00:00,0,0,0,0,0,0
2012-01-12 08:00:00,0,0,0,0,0,0
2012-01-12 09:00:00,0.0041918645164501,0.0041918645164501,0.0044640635110248,0.0076215718480911,0.000816596983724,0.000816596983724
2012-01-12 10:00:00,0.0168218978647155,0.0168218978647155,0.0178562540440993,0.0305407271912796,0.0032119481359812,0.0032119481359812
2012-01-12 11:00:00,0.0416464461699268,0.0416464461699268,0.045783870887462,0.0649466801055198,0.0074582524513463,0.0074582524513463
2012-01-12 12:00:00,0.0608636951868995,0.0608636951868995,0.0739292469264845,0.110458351998407,0.0121945149569458,0.0121945149569458
2012-01-12 13:00:00,0.0816596983724055,0.0816596983724055,0.0742558857199741,0.0998970310089094,0.0193261286148026,0.0193261286148026
2012-01-12 14:00:00,0.0569440296650241,0.0569440296650241,0.0671787118610322,0.0883557936389428,0.0114867975710517,0.0114867975710517
2012-01-12 15:00:00,0.0409387287840326,0.0409387287840326,0.0655455178935841,0.0816596983724055,0.0072949330546015,0.0072949330546015
2012-01-12 16:00:00,0.0010343561793838,0.0010343561793838,0.0032663879348962,0.0003810785924045,0.0002721989945746,0.0002721989945746
2012-01-12 17:00:00,0.0001156845726942,0.0001156845726942,0.0007944808154148,0.0004321159038873,0.000227657340917,0.000227657340917
2012-01-12 18:00:00,0.0001429044721517,0.0001429044721517,0.0009237753378378,0.0006362651498183,0.0002474536314315,0.0002474536314315
2012-01-12 19:00:00,0,0,0,0,0,0
2012-01-12 20:00:00,0,0,0,0,0,0
2012-01-12 21:00:00,0,0,0,0,0,0
2012-01-12 22:00:00,0,0,0,0,0,0
2012-01-12 23:00:00,0,0,0,0,0,0
2012-01-13 00:00:00,0,0,0,0,0,0
2012-01-13 01:00:00,0,0,0,0,0,0
2012-01-13 02:00:00,0,0,0,0,0,0
2012-01-13 03:00:00,0,0,0,0,0,0
2012-01-13 04:00:00,0,0,0,0,0,0
2012-01-13 05:00:00,0,0,0,0,0,0
2012-01-13 06:00:00,0,0,0,0,0,0
2012-01-13 07:00:00,0,0,0,0,0,0
2012-01-13 08:00:00,0,0,0,0,0,0
2012-01-13 09:00:00,0.0041918645164501,0.0041918645164501,0.0161141804788213,0.0119223159623712,0.0005443979891493,0.0005443979891493
2012-01-13 10:00:00,0.0194350082126325,0.0194350082126325,0.0341337539196655,0.0480703424418893,0.0033208277338111,0.0033208277338111
2012-01-13 11:00:00,0.0366379846697526,0.0366379846697526,0.180794572196506,0.142033435369071,0.0059339380817281,0.0059339380817281
2012-01-13 12:00:00,0.102510141356826,0.102510141356826,0.109042917226619,0.186184112289085,0.0196527674082922,0.0196527674082922
2012-01-13 13:00:00,0.149219488825842,0.149219488825842,0.158637574038126,0.270946879199642,0.0286353342292568,0.0286353342292568
2012-01-13 14:00:00,0.153248033945548,0.153248033945548,0.162992757951321,0.278296252053158,0.0293974914140659,0.0293974914140659
2012-01-13 15:00:00,0.0936908939326066,0.0936908939326066,0.0996248320143347,0.170124371609178,0.0179651336419292,0.0179651336419292
2012-01-13 16:00:00,0.0425174829525658,0.0425174829525658,0.0519355681648499,0.0873214374595589,0.0081659698372405,0.0081659698372405
2012-01-13 17:00:00,0.0010300355604223,0.0010300355604223,0.0007085815096864,0.0011466922723828,0.0002168950718674,0.0002168950718674
2012-01-13 18:00:00,0.0010127530845762,0.0010127530845762,0.0007120380048556,0.0011605182530596,0.0002134385766982,0.0002134385766982
2012-01-13 19:00:00,0,0,0,0,0,0
2012-01-13 20:00:00,0,0,0,0,0,0
2012-01-13 21:00:00,0,0,0,0,0,0
2012-01-13 22:00:00,0,0,0,0,0,0
2012-01-13 23:00:00,0,0,0,0,0,0
2012-01-14 00:00:00,0,0,0,0,0,0
2012-01-14 01:00:00,0,0,0,0,0,0
2012-01-14 02:00:00,0,0,0,0,0,0
2012-01-14 03:00:00,0,0,0,0,0,0
2012-01-14 04:00:00,0,0,0,0,0,0
2012-01-14 05:00:00,0,0,0,0,0,0
2012-01-14 06:00:00,0,0,0,0,0,0
2012-01-14 07:00:00,0,0,0,0,0,0
2012-01-14 08:00:00,0,0,0,0,0,0
2012-01-14 09:00:00,0.0421908441590761,0.0421908441590761,0.044912834104823,0.0766512368722313,0.0081115300383256,0.0081115300383256
2012-01-14 10:00:00,0.114867975710517,0.114867975710517,0.167130182668857,0.275084303917177,0.0203604847941864,0.0203604847941864
2012-01-14 11:00:00,0.248191043253198,0.248191043253198,0.269204805634364,0.476892638494848,0.0485603006321238,0.0485603006321238
2012-01-14 12:00:00,0.438458140460903,0.438458140460903,0.400894679209596,0.706683029714798,0.0828573739485341,0.0828573739485341
2012-01-14 13:00:00,0.405739821313026,0.405739821313026,0.394634102334378,0.677938815887711,0.0771956348613807,0.0771956348613807
2012-01-14 14:00:00,0.340139863620526,0.340139863620526,0.444555397939376,1.02150838683988,0.0391422154198397,0.0391422154198397
2012-01-14 15:00:00,0.0679953088447563,0.0679953088447563,0.0671242720621173,0.117698845254094,0.0131744313374147,0.0131744313374147
2012-01-14 16:00:00,0.0627146483500074,0.0627146483500074,0.0666887536707978,0.113888059330048,0.012031195560201,0.012031195560201
2012-01-14 17:00:00,0.0001088795978298,0.0001088795978298,0.0001088795978298,0.0002177591956597,0.000784770639743,0.000784770639743
